,Ward/VillageTract,tot_pop,male_pop,female_pop,Township,Longitude,Latitude
3365,BoeYinKaLay(VT),2977.0,1522.0,1455.0,Hlegu Township,96.2654983520508,17.03466758728026
3366,AhWaing(West)(VT),1581.0,792.0,789.0,Hlegu Township,96.25567372639973,17.00661023457843
3367,MinKone(VT),12127.0,6333.0,5794.0,Hlegu Township,96.21006584167483,17.343132495880123
3368,NgarSuTaung(VT),4986.0,2496.0,2490.0,Hlegu Township,96.1753311157227,17.1979598999023
3369,MaYanChaung(VT),3217.0,1685.0,1532.0,Hlegu Township,96.2136001586914,17.4039402008057
3370,NgweNantThar(VT),1744.0,904.0,840.0,Hlegu Township,,
3371,TarGwa(VT),6420.0,3199.0,3221.0,Taikkyi Township,95.96619033813477,17.2690134048462
3372,LaukLayChaung(VT),3888.0,1865.0,2023.0,Taikkyi Township,95.91312299455915,17.30929347446987
3373,ThaYetChaung(VT),3023.0,1429.0,1594.0,Taikkyi Township,95.90727233886722,17.249793624877917
3374,KyaikSaKaing(VT),1773.0,847.0,926.0,Taikkyi Township,95.9082260131836,17.35456943511965
3375,GyoeHpyu(VT),7954.0,3801.0,4153.0,Taikkyi Township,95.9410301208496,17.332357215881338
3376,YinTaikKwin(VT),2862.0,1353.0,1509.0,Taikkyi Township,95.91033390590123,17.330282756260473
3377,UTo(VT),3884.0,1858.0,2026.0,Taikkyi Township,95.90096173967633,17.371494293212873
3378,ThaNatChaungBuTar(VT),4188.0,2065.0,2123.0,Taikkyi Township,95.93422635396324,17.37483660380045
3379,OkePon(VT),3957.0,1936.0,2021.0,Taikkyi Township,95.89705149332683,17.39937019348143
3380,HpaLonKanKone(VT),2233.0,1058.0,1175.0,Taikkyi Township,95.88502248128253,17.42744700113933
3381,KyarInn(VT),1004.0,477.0,527.0,Taikkyi Township,95.8572177886963,17.3113946914673
3382,KyarInn(VT),1004.0,477.0,527.0,Htantabin Township,95.87977027893066,17.2012948989868
3383,KyarInn(VT),2314.0,1145.0,1169.0,Taikkyi Township,95.8572177886963,17.3113946914673
3384,KyarInn(VT),2314.0,1145.0,1169.0,Htantabin Township,95.87977027893066,17.2012948989868
3385,SinSaKan(VT),4699.0,2364.0,2335.0,Taikkyi Township,95.99276351928715,17.3543758392334
3386,ChinKone(VT),7056.0,3577.0,3479.0,Taikkyi Township,95.99692993164062,17.380925750732423
3387,LeinMawChan(VT),5150.0,2522.0,2628.0,Taikkyi Township,96.00696563720702,17.332638422648113
3388,PokeTa(VT),2558.0,1243.0,1315.0,Taikkyi Township,95.9404312133789,17.26596794128417
3389,HpaLonBuTar(VT),6038.0,2910.0,3128.0,Taikkyi Township,95.90235424041751,17.435829877853386
3390,SaParKaing(VT),2494.0,1234.0,1260.0,Taikkyi Township,95.86641366141183,17.42069598606653
3391,TaungYatZeeKone(VT),3433.0,1624.0,1809.0,Taikkyi Township,95.87022315131294,17.282014422946517
3392,Gawt(VT),2704.0,1304.0,1400.0,Taikkyi Township,95.78881645202637,17.474271297454827
3393,OkeKanYaeThoe(VT),1343.0,655.0,688.0,Taikkyi Township,95.84761810302736,17.41559505462645
3394,KyweBoke(VT),4595.0,2349.0,2246.0,Taikkyi Township,95.92583694458006,17.53942089080811
3395,DaikInn(VT),877.0,436.0,441.0,Taikkyi Township,95.8115615844727,17.5186996459961
3396,PaNiPin(VT),1903.0,952.0,951.0,Taikkyi Township,95.86811351776123,17.51475143432616
3397,YaeTwinKone(VT),2806.0,1367.0,1439.0,Taikkyi Township,95.87676938374837,17.48905340830484
3398,YaeTwinKone(VT),2806.0,1367.0,1439.0,Htantabin Township,95.91328430175781,17.1406631469727
3399,YaeTwinKone(VT),1664.0,862.0,802.0,Taikkyi Township,95.87676938374837,17.48905340830484
3400,YaeTwinKone(VT),1664.0,862.0,802.0,Htantabin Township,95.91328430175781,17.1406631469727
3401,HpaLonYwarMa(VT),1230.0,585.0,645.0,Taikkyi Township,95.87761497497557,17.443162441253623
3402,KunChanKone(VT),1428.0,686.0,742.0,Taikkyi Township,95.85636774698894,17.434636751810714
3403,KyiPinLaHar(VT),1371.0,686.0,685.0,Taikkyi Township,95.86644236246747,17.461471557617198
3404,OkeKanKanKone(VT),1852.0,898.0,954.0,Taikkyi Township,95.84185638427736,17.450963592529302
3405,OkeKanYwarMa(VT),2815.0,1353.0,1462.0,Taikkyi Township,95.83678817749023,17.470679759979248
3406,MeeNinKanKone(VT),1037.0,514.0,523.0,Taikkyi Township,95.82236289978027,17.539860248565674
3407,KinPaTee(VT),1819.0,927.0,892.0,Taikkyi Township,95.97248586018884,17.4956595102946
3408,AingGyi(VT),740.0,349.0,391.0,Taikkyi Township,95.86027069091799,17.47418251037596
3409,YinTaikLayPin(VT),748.0,344.0,404.0,Taikkyi Township,95.84924621582033,17.46836013793946
3410,BwetKone(VT),3399.0,1634.0,1765.0,Taikkyi Township,95.84570203508649,17.556627273559588
3411,TaungBoetHla(VT),1342.0,631.0,711.0,Taikkyi Township,95.86990356445312,17.539264996846534
3412,OkeKanShanSu(VT),2168.0,1049.0,1119.0,Taikkyi Township,95.830810546875,17.44512796401975
3413,PyinMaKone(VT),3651.0,1753.0,1898.0,Taikkyi Township,95.8131923675537,17.41721773147585
3414,ThaPyayKone(VT),1283.0,636.0,647.0,Taikkyi Township,95.81702423095702,17.49883193969726
3415,KanMyaung(VT),1860.0,897.0,963.0,Taikkyi Township,95.89184856414795,17.53449487686156
3416,TaBuYaeThoe(VT),1879.0,912.0,967.0,Taikkyi Township,95.89157676696777,17.494039535522447
3417,GonHnyinTan(VT),3154.0,1545.0,1609.0,Taikkyi Township,95.90343983968098,17.551360024346256
3418,San(VT),2229.0,1121.0,1108.0,Taikkyi Township,95.93915557861327,17.56287479400635
3419,ChaungSauk(VT),2349.0,1180.0,1169.0,Taikkyi Township,95.96137084960938,17.601428222656242
3420,KyoChaung(VT),825.0,400.0,425.0,Taikkyi Township,95.87802505493165,17.5611505508423
3421,PanPinTan(VT),4991.0,2489.0,2502.0,Taikkyi Township,95.90077114105225,17.6115336418152
3422,TawLaTi(VT),1598.0,742.0,856.0,Taikkyi Township,95.83949534098308,17.300842920939136
3423,HpetWunKone(VT),1650.0,768.0,882.0,Taikkyi Township,95.81746101379395,17.29564809799195
3424,AhLaBoke(VT),2956.0,1437.0,1519.0,Taikkyi Township,95.83171463012695,17.3167896270752
3425,MinHlaWa(VT),2473.0,1223.0,1250.0,Taikkyi Township,95.85151248508029,17.258463753594288
3426,SinChan(VT),2060.0,1301.0,759.0,Taikkyi Township,95.82786178588867,17.224737167358374
3427,TawKhaYan(VT),2220.0,1042.0,1178.0,Taikkyi Township,95.77372233072917,17.3793732325236
3428,KhunHnitKyaik(East)(VT),1384.0,661.0,723.0,Taikkyi Township,95.8477325439453,17.3421306610107
3429,KhunHnitKyaik(West)(VT),1318.0,651.0,667.0,Taikkyi Township,95.83457837785996,17.345323835100455
3430,Hlaing(VT),1811.0,882.0,929.0,Taikkyi Township,95.83316040039065,17.3785352706909
3431,BeinDaw(VT),1770.0,870.0,900.0,Taikkyi Township,95.77883911132812,17.445863723754865
3432,KanKaLay(A)(VT),2352.0,1150.0,1202.0,Taikkyi Township,95.78633771623886,17.3975260598319
3433,BawLaKut(VT),1305.0,640.0,665.0,Taikkyi Township,95.83927154541017,17.28273582458498
3434,ChaungThoneGwa(VT),2541.0,1254.0,1287.0,Taikkyi Township,95.72278213500975,17.36210680007935
3435,KaLawtThawt(VT),884.0,422.0,462.0,Taikkyi Township,95.72045516967776,17.2744493484497
3436,KyonTaKin(VT),1427.0,691.0,736.0,Taikkyi Township,95.7091979980469,17.347004890441898
3437,InnTaYar(VT),1705.0,829.0,876.0,Taikkyi Township,95.72056325276692,17.375046412150066
3438,AukYaeKanKone(VT),2059.0,993.0,1066.0,Taikkyi Township,95.70925903320315,17.33217239379885
3439,KaTaingSein(VT),4674.0,2286.0,2388.0,Taikkyi Township,95.76665687561035,17.2659809589386
3440,HpoeKhaung(VT),2885.0,1356.0,1529.0,Taikkyi Township,95.82255172729492,17.378359794616724
3441,AhHtaYaung(VT),1477.0,735.0,742.0,Taikkyi Township,95.75098419189456,17.19792461395265
3442,YaeTwinHpyu(VT),2624.0,1278.0,1346.0,Taikkyi Township,95.7645118713379,17.31996726989745
3443,YaePawThaung(VT),3612.0,1794.0,1818.0,Taikkyi Township,95.67567988804412,17.385302679879327
3444,YaePawThaung(VT),3612.0,1794.0,1818.0,Htantabin Township,95.8485565185547,17.2324295043945
3445,YaePawThaung(VT),506.0,262.0,244.0,Taikkyi Township,95.67567988804412,17.385302679879327
3446,YaePawThaung(VT),506.0,262.0,244.0,Htantabin Township,95.8485565185547,17.2324295043945
3447,KywayBaganChaung(VT),1888.0,934.0,954.0,Taikkyi Township,95.6953125,17.4305000305176
3448,NgarLarChaung(VT),3436.0,1660.0,1776.0,Taikkyi Township,95.70132637023927,17.40706205368045
3449,TheaHpyu(VT),1629.0,780.0,849.0,Taikkyi Township,95.69199562072752,17.355962514877326
3450,MoeKuLar(VT),2350.0,1144.0,1206.0,Taikkyi Township,95.70677312215169,17.376348495483416
3451,OhnPinKwin(VT),2601.0,1266.0,1335.0,Taikkyi Township,95.65305480957032,17.364260101318358
3452,HteinHnitPin(VT),5383.0,2626.0,2757.0,Htantabin Township,95.98631795247395,16.97284507751465
3453,ThanPuYarKhon(VT),3050.0,1499.0,1551.0,Htantabin Township,95.95131174723308,16.942349751790363
3454,KaLein(VT),1989.0,960.0,1029.0,Htantabin Township,,
3455,LaMuTanGyi(VT),2834.0,1379.0,1455.0,Htantabin Township,95.95106506347659,17.0397891998291
3456,YoeGwa(VT),1017.0,476.0,541.0,Htantabin Township,95.9648895263672,16.9581699371338
3457,ThaBawtChaung(VT),1559.0,771.0,788.0,Htantabin Township,95.93561401367188,17.07079391479494
3458,DauntGyi(VT),1791.0,912.0,879.0,Htantabin Township,95.87793350219725,16.99693489074705
3459,NeByaw(VT),1181.0,606.0,575.0,Htantabin Township,95.89802169799805,17.024115562439
3460,PetInnKaLay(VT),893.0,451.0,442.0,Htantabin Township,95.92581558227535,16.98904514312745
3461,KyarHone(VT),1168.0,623.0,545.0,Htantabin Township,95.9061762491862,16.980456670125335
3462,ChaungNyiAhKo(VT),1519.0,736.0,783.0,Htantabin Township,95.93406677246094,17.015643437703435
3463,NeThaMein(VT),3628.0,1808.0,1820.0,Htantabin Township,95.8263740539551,17.040169715881298
3464,HpoeNatPay(VT),873.0,455.0,418.0,Htantabin Township,95.8349075317383,17.0618190765381
3465,SanKinGyi(VT),1589.0,826.0,763.0,Htantabin Township,95.8659820556641,17.0280895233154
3466,AhPyinYaeKyaw(VT),469.0,248.0,221.0,Htantabin Township,95.9195327758789,17.0300693511963
3467,AhTwinYaeKyaw(VT),3558.0,1753.0,1805.0,Htantabin Township,95.91233825683595,17.057257652282726
3468,HleSeik(VT),2112.0,1026.0,1086.0,Htantabin Township,95.8816604614258,17.2431697845459
3469,DatTawKone(VT),1187.0,583.0,604.0,Htantabin Township,95.83873240152995,17.219686508178736
3470,MePaLi(VT),2069.0,1012.0,1057.0,Htantabin Township,95.82188110351565,17.21127967834472
3471,KyaMan(VT),993.0,502.0,491.0,Htantabin Township,95.8042297363281,17.1981201171875
3472,BawLel(VT),3020.0,1487.0,1533.0,Htantabin Township,95.78797658284505,17.162190119425436
3473,TaHlaingHmyi(VT),4002.0,2000.0,2002.0,Htantabin Township,95.80226389567055,17.122640291849784
3474,KaMyaing(VT),1628.0,809.0,819.0,Htantabin Township,95.8654073079427,17.15262031555177
3475,ShweKyarByaik(VT),3605.0,1779.0,1826.0,Htantabin Township,95.87243843078613,17.179347276687615
3476,NyuntPaung(VT),1265.0,640.0,625.0,Htantabin Township,95.889892578125,17.135489940643325
3477,KoneHleSeik(VT),1480.0,689.0,791.0,Htantabin Township,95.88157272338866,17.2219123840332
3478,TetThit(VT),2133.0,1032.0,1101.0,Htantabin Township,95.98409271240234,16.8738956451416
3479,HngetThaik(VT),1849.0,943.0,906.0,Htantabin Township,95.9587631225586,16.9282431602478
3480,SanDaYaw(VT),3361.0,1654.0,1707.0,Htantabin Township,95.9230308532715,16.908057212829597
3481,HteinKone(VT),2206.0,1095.0,1111.0,Htantabin Township,,
3482,RakhineYoeGyi(VT),11392.0,5482.0,5910.0,Htantabin Township,96.03824361165367,16.915236155192034
3483,DeikKone(VT),3074.0,1506.0,1568.0,Htantabin Township,96.04019927978521,16.943864822387702
3484,PaYut(VT),1522.0,728.0,794.0,Htantabin Township,95.94355773925783,16.890933354695633
3485,KyweChanYoe(KyeinPaikGyi)(VT),1168.0,573.0,595.0,Htantabin Township,95.8918266296387,16.972700119018548
3486,YaeSo(VT),1553.0,733.0,820.0,Htantabin Township,95.8970832824707,16.922592639923103
3487,MyaGe(VT),1572.0,769.0,803.0,Htantabin Township,95.85677591959637,16.9009532928467
3488,PanTaing(LatKyat)(VT),3425.0,1649.0,1776.0,Htantabin Township,95.84579467773438,16.933813730875666
3489,KaTwei(VT),4401.0,2165.0,2236.0,Htantabin Township,95.86983744303383,16.96401977539065
3490,KyweKu(VT),4786.0,2390.0,2396.0,Htantabin Township,95.9402281443278,17.144320011138902
3491,BuThaNut(VT),2729.0,1310.0,1419.0,Htantabin Township,95.83803049723308,17.088103294372583
3492,MaShweAu(VT),2999.0,1473.0,1526.0,Htantabin Township,95.91589101155597,16.93868255615237
3493,AhSuGyi(VT),3943.0,2074.0,1869.0,Htantabin Township,95.97777938842773,16.907063007354726
3494,TuChaung(VT),5315.0,2657.0,2658.0,Htantabin Township,95.94626998901367,16.950537681579576
3495,TawLaTeit(VT),958.0,462.0,496.0,Htantabin Township,95.8666229248047,17.23951530456545
3496,AhLeinLel(VT),2479.0,1215.0,1264.0,Htantabin Township,95.93215942382818,17.126976648966465
3497,KyuTaw(VT),2805.0,1386.0,1419.0,Htantabin Township,95.8960329691569,17.15844694773355
3498,DaNeRi(VT),3062.0,1480.0,1582.0,Htantabin Township,95.97236824035645,16.98146295547485
3499,SatKaLay(VT),1377.0,691.0,686.0,Htantabin Township,95.94518025716145,16.9887040456136
3500,YaeHpyu(VT),4144.0,2028.0,2116.0,Htantabin Township,95.89091977206144,17.09197529879484
3501,TaDarU(VT),1142.0,595.0,547.0,Htantabin Township,95.98289108276366,16.922103563944482
3502,OkeHpo(VT),17812.0,8841.0,8971.0,Shwepyithar Township,96.0974884033203,16.98013496398925
3503,ZeeKone(VT),24948.0,10996.0,13952.0,Shwepyithar Township,96.1039505004883,16.9496402740479
3504,KyaungKone(VT),6809.0,3286.0,3523.0,Shwepyithar Township,96.0827484130859,17.0005798339844
3505,HlawKar(VT),14162.0,7226.0,6936.0,Shwepyithar Township,96.070182800293,17.0001392364502
3506,KaSin(VT),13349.0,6539.0,6810.0,Hlaingtharya Township,96.0821228027344,16.9072399139404
3507,ShanChaung(VT),15934.0,7895.0,8039.0,Hlaingtharya Township,96.0922470092773,16.8621692657471
3508,Nyaung(VT),43828.0,21635.0,22193.0,Hlaingtharya Township,96.0950813293457,16.838329315185547
3509,AhLel(VT),23214.0,10939.0,12275.0,Hlaingtharya Township,96.0634384155273,16.922399520874
3510,OkeKanThaungKyar(YaeOkeKan)(VT),42201.0,19100.0,23101.0,Hlaingtharya Township,96.064697265625,16.8505992889404
3511,AhPyinPaDan(VT),10712.0,5340.0,5372.0,Hlaingtharya Township,96.02005767822266,16.85970497131345
3512,AhTwinPaDan(VT),12972.0,6652.0,6320.0,Hlaingtharya Township,96.0295028686523,16.8715896606445
3513,KuLarGyiSu(VT),14818.0,7310.0,7508.0,Hlaingtharya Township,96.0379867553711,16.891809463501
3514,ShweLinBan(VT),28711.0,13884.0,14827.0,Hlaingtharya Township,96.0536155700684,16.8973093032837
3515,ChaungHtauk(VT),539.0,267.0,272.0,Mansi Township,97.3091278076172,24.093563715616867
3516,ManHkanYiHku(VT),325.0,154.0,171.0,Mansi Township,97.25645065307614,24.11271572113035
3517,HanHtet(VT),3517.0,1804.0,1713.0,Mansi Township,97.19568634033202,24.097300052642826
3518,KoneTein(VT),2080.0,1057.0,1023.0,Mansi Township,97.23155212402345,24.086645126342752
3519,NamMaHpweit(VT),1519.0,806.0,713.0,Mansi Township,97.27965545654295,24.163165092468248
3520,ManThar(Mansi)(VT),5173.0,2555.0,2618.0,Mansi Township,97.2030868530273,24.1036891937256
3521,MaingKhaung(VT),4851.0,2328.0,2523.0,Mansi Township,97.21800422668457,23.964290618896474
3522,MaiBat(VT),187.0,100.0,87.0,Mansi Township,97.7109909057617,24.181640625
3523,TonHone(VT),378.0,183.0,195.0,Mansi Township,97.7468032836914,24.1756706237793
3524,ManMawn(VT),1235.0,604.0,631.0,Mansi Township,97.56806182861327,23.826192855834933
3525,NawngLoke(VT),1695.0,804.0,891.0,Mansi Township,97.6047477722168,23.83055019378665
3526,NawngTsum(VT),3154.0,1482.0,1672.0,Mansi Township,97.61401977539063,23.857855987548838
3527,PanHkam(VT),2982.0,1408.0,1574.0,Mansi Township,97.61740903605143,23.875801515604635
3528,NamHkaPa(VT),469.0,236.0,233.0,Mansi Township,97.545051574707,23.8249893188477
3529,KawngLwin(VT),1725.0,855.0,870.0,Mansi Township,97.04562307275393,23.728109779785143
3530,SiAu(VT),1810.0,914.0,896.0,Mansi Township,97.02991231282554,23.65450350443527
3531,ThanTaDar(VT),2397.0,1255.0,1142.0,Mansi Township,97.0747947692871,23.8695650100708
3532,SiKhanGyi(VT),2154.0,1098.0,1056.0,Mansi Township,97.06025187174477,23.792173385620135
3533,Mading(VT),4745.0,2295.0,2450.0,Waingmaw Township,97.46792856852214,25.35951360066733
3534,MokeLwe(VT),1928.0,933.0,995.0,Waingmaw Township,97.4207280476888,25.315757115681965
3535,HkatCho(VT),10524.0,5147.0,5377.0,Waingmaw Township,97.397998046875,25.29935188293456
3536,AungMyay(1)(VT),5190.0,2615.0,2575.0,Waingmaw Township,97.4369888305664,25.2498607635498
3537,AungMyay(2)(VT),848.0,416.0,432.0,Waingmaw Township,97.4476623535156,25.2269191741943
3538,MaiNa(VT),14211.0,6854.0,7357.0,Waingmaw Township,97.4574728012085,25.437180995941173
3539,NawngTaLaw(VT),2708.0,1296.0,1412.0,Waingmaw Township,97.4247131347656,25.3889808654785
3540,NawngHee(VT),2040.0,1007.0,1033.0,Waingmaw Township,97.3481063842773,25.3505592346191
3541,MaHkanTee(VT),2134.0,1030.0,1104.0,Waingmaw Township,97.3692474365234,25.3341598510742
3542,WuYang(VT),5935.0,2841.0,3094.0,Waingmaw Township,97.6386184692383,25.23322010040285
3543,ShweNyaungPin(VT),3492.0,1811.0,1681.0,Waingmaw Township,97.4476699829102,25.1918907165527
3544,NawngSiPaw(VT),2218.0,1054.0,1164.0,Waingmaw Township,97.45351028442386,25.2939004898071
3545,NawngChein(VT),7380.0,3774.0,3606.0,Waingmaw Township,97.53574371337889,25.582417678833
3546,NangWar(VT),3091.0,1509.0,1582.0,Waingmaw Township,97.55467987060545,25.38008975982665
3547,WarShawng(VT),4450.0,2177.0,2273.0,Waingmaw Township,97.59239069620769,25.37856197357178
3548,DingJangYang(VT),984.0,475.0,509.0,Waingmaw Township,97.5937118530273,25.4128303527832
3549,ShaNgaw(VT),615.0,360.0,255.0,Waingmaw Township,97.8772888183594,25.6507606506348
3550,MaGaRanYang(VT),234.0,131.0,103.0,Waingmaw Township,97.9311981201172,25.7082405090332
3551,HpanDawng(VT),2652.0,1486.0,1166.0,Waingmaw Township,97.81812095642093,25.576127052307125
3552,GangDauYang(VT),2.0,2.0,0.0,Waingmaw Township,97.54563140869138,24.97799797058106
3553,NamSangYang(VT),43.0,40.0,3.0,Waingmaw Township,97.4590089586046,24.881229824489996
3554,DaBakYang(VT),9.0,8.0,1.0,Waingmaw Township,97.5515937805176,25.11597061157225
3555,SaiLaw(VT),1187.0,619.0,568.0,Waingmaw Township,97.76893615722655,25.4754600524902
3556,ManWein(VT),3142.0,1624.0,1518.0,Waingmaw Township,97.71727752685545,25.461164474487298
3557,SanKa(VT),4072.0,2093.0,1979.0,Waingmaw Township,97.31443328857422,25.285597610473662
3558,HpungTangKawng(VT),563.0,274.0,289.0,Waingmaw Township,97.80415089925133,25.42236328125
3559,ShanTeGyi(East)(VT),1990.0,1010.0,980.0,Dagon Myothit (East) Township,,
3560,MaLit(East)(VT),5193.0,2716.0,2477.0,Dagon Myothit (East) Township,96.26253890991214,16.98412466049195
3561,LayDauntKan(East)(VT),2201.0,1120.0,1081.0,Dagon Myothit (East) Township,96.3011016845703,16.9671993255615
3562,KyiSu(East)(VT),2986.0,1487.0,1499.0,Dagon Myothit (Seikkan) Township,96.282356262207,16.890100479126
3563,NyaungPin(VT),10465.0,5238.0,5227.0,Dagon Myothit (Seikkan) Township,96.3287582397461,16.9221992492676
3564,ThaYetPinChaung(VT),2871.0,1520.0,1351.0,Dagon Myothit (Seikkan) Township,96.3412628173828,16.9139499664307
3565,DaLaBan(VT),1050.0,546.0,504.0,Dagon Myothit (Seikkan) Township,96.3616027832031,16.9426002502441
3566,AhMatGyiKone(VT),807.0,450.0,357.0,Shwegu Township,96.7690124511719,24.4688091278076
3567,MinKyaungKone(VT),1458.0,711.0,747.0,Shwegu Township,96.6265754699707,24.38650512695315
3568,WinKhaNee(VT),1179.0,570.0,609.0,Thanlyin Township,96.3707580566406,16.9542903900146
3569,HparKu(East)(VT),3995.0,1950.0,2045.0,Thanlyin Township,96.3770065307617,16.9291706085205
3570,HparKu(West)(VT),1996.0,971.0,1025.0,Thanlyin Township,96.3722076416016,16.9262104034424
3571,DayZat(VT),2154.0,1048.0,1106.0,Thanlyin Township,96.35048103332524,16.8896198272705
3572,YoneThaPyayKan(VT),2588.0,1270.0,1318.0,Thanlyin Township,96.34309005737305,16.83656024932865
3573,MinGaLun(VT),4146.0,2015.0,2131.0,Thanlyin Township,96.3684310913086,16.8308906555176
3574,MinGaLun(VT),4146.0,2015.0,2131.0,Kyauktan Township,96.48451487223305,16.540632883707698
3575,MinGaLun(VT),5273.0,2464.0,2809.0,Thanlyin Township,96.3684310913086,16.8308906555176
3576,MinGaLun(VT),5273.0,2464.0,2809.0,Kyauktan Township,96.48451487223305,16.540632883707698
3577,BawThaPyayKan(VT),4392.0,2079.0,2313.0,Thanlyin Township,96.3388519287109,16.7829608917236
3578,KayinSeik(VT),4272.0,2053.0,2219.0,Thanlyin Township,96.3676071166992,16.7624092102051
3579,ThaPyayKone(VT),2525.0,1213.0,1312.0,Thanlyin Township,96.3683319091797,16.8724193572998
3580,ThaPyayKone(VT),2525.0,1213.0,1312.0,Dala Township,96.1263771057129,16.74261474609375
3581,ThaPyayKone(VT),8342.0,4152.0,4190.0,Thanlyin Township,96.3683319091797,16.8724193572998
3582,ThaPyayKone(VT),8342.0,4152.0,4190.0,Dala Township,96.1263771057129,16.74261474609375
3583,BaganTaung(VT),2714.0,1317.0,1397.0,Thanlyin Township,96.37121963500975,16.85538482666015
3584,BaganTaung(VT),2714.0,1317.0,1397.0,Kayan Township,96.58588918050134,16.867343266805033
