Longitude,Latitude,Ward/VillageTract,total_population,male_population,female_population,Township
93.53582001,18.78639984,PyinKauk(VT),905,399,506,Munaung Township
93.6403656,18.69386482,KaEi(VT),1212,561,651,Munaung Township
93.66903941,18.67831294,PaLin(VT),1145,517,628,Munaung Township
93.7179184,18.7040596,KanTaingOke(VT),2099,917,1182,Munaung Township
93.68872223,18.75490189,KanZun(VT),685,308,377,Munaung Township
93.72445679,18.76670933,MaungMaKan(VT),1382,586,796,Munaung Township
93.73432922,18.78491306,PanHpe(VT),2478,1087,1391,Munaung Township
93.74229813,18.73631763,TharYarKone(VT),1243,563,680,Munaung Township
,,TaikKyun(VT),95,41,54,Munaung Township
93.79273605,18.62815571,YeKyun(VT),1870,841,1029,Munaung Township
93.7481823,19.15562725,PoneSoePyin(VT),1341,549,792,Ramree Township
93.78390121,19.14385462,SeKhon(VT),1208,483,725,Ramree Township
93.75384521,19.13073985,KantKaw(VT),1160,479,681,Ramree Township
93.71066538,19.11171023,AhChweinPyin(VT),1338,549,789,Ramree Township
93.69713974,19.08850002,SayYin(VT),868,431,437,Ramree Township
93.74830246,19.11327553,YwarPale(VT),706,275,431,Ramree Township
93.73080063,19.09033012,AhTwinPyin(VT),926,426,500,Ramree Township
93.79343669,19.1157093,GwaSon(VT),1093,458,635,Ramree Township
93.76784007,19.11009598,Nga/SaMi(VT),1080,437,643,Ramree Township
93.80709839,19.12602861,YwarGyi(VT),1662,738,924,Ramree Township
93.80055237,19.13991928,KonBaung(VT),951,401,550,Ramree Township
93.81664276,19.18448448,KyaukSauk(VT),1395,656,739,Ramree Township
93.79138184,19.19544983,AhLelChaung(VT),1035,491,544,Ramree Township
93.84312948,19.21997643,KuLarBone(VT),1861,917,944,Ramree Township
93.85740916,19.16778374,YanThitGyi(VT),2876,1391,1485,Ramree Township
93.89495468,19.14583969,YanThitChay(VT),3276,1619,1657,Ramree Township
93.89047368,19.11818822,LetPan(VT),3465,1638,1827,Ramree Township
93.9078776,19.10788027,MaYutChein(VT),1366,633,733,Ramree Township
93.89683533,19.08217684,ThinBawSeik(VT),2029,975,1054,Ramree Township
93.92280197,19.05578518,WetKaikChaung(VT),983,431,552,Ramree Township
93.84132385,19.04721069,TharSiPyin(VT),1406,666,740,Ramree Township
93.75684357,19.02679491,KyaungPyein(VT),792,376,416,Ramree Township
93.73340988,19.06686974,LayTaungChaung(VT),864,389,475,Ramree Township
93.67674103,19.06176224,ZaYatPyin(VT),3070,1442,1628,Ramree Township
93.6887558,19.03890419,ThaYetCho(VT),2375,1010,1365,Ramree Township
93.70696259,19.03173637,SaParTon(VT),1989,916,1073,Ramree Township
93.74621201,19.00236344,KyaukNaGar(VT),2078,910,1168,Ramree Township
93.75788498,18.9785347,AungHlaPyin(VT),887,405,482,Ramree Township
93.75935872,18.99275335,AhNauk(VT),791,368,423,Ramree Township
93.80477524,19.02799988,LetPanPyin(VT),1273,575,698,Ramree Township
93.88651085,18.96263266,TawKyar(VT),1950,867,1083,Ramree Township
93.93475087,19.04497655,PyinChaungGyi(VT),1538,684,854,Ramree Township
93.9484787,19.00555515,MyayPon(VT),2003,889,1114,Ramree Township
93.92896271,18.96563797,NgaYantChaung(VT),1811,858,953,Ramree Township
93.9598821,18.95222696,LaMuChay(VT),3457,1562,1895,Ramree Township
93.93770409,18.92606735,HoneWa(VT),1392,640,752,Ramree Township
93.92002106,18.94539642,ThitPokeChein(VT),1264,592,672,Ramree Township
93.8047348,18.96625633,UGa(VT),1936,903,1033,Ramree Township
93.85559082,18.91550255,ThinBaungChaung(VT),700,323,377,Ramree Township
93.95331573,18.90561485,KyaukNiMaw(VT),7563,3558,4005,Ramree Township
93.94599533,18.81453991,Nga/ThaMoke(VT),1593,750,843,Ramree Township
93.96904755,18.80091,YaeKaungChaung(VT),1790,791,999,Ramree Township
,,MaKyay(VT),1379,678,701,Ramree Township
94.03112411,19.76214027,Auk(VT),2044,1029,1015,Ann Township
93.98360661,19.68984004,GeLaung(VT),1689,825,864,Ann Township
93.79516754,19.92113419,ZuKaing(VT),3758,1913,1845,Ann Township
93.77283096,19.62349002,GaNanPyin(VT),5567,2622,2945,Ann Township
93.94416216,19.58869108,LaungDoneKwin(VT),10224,4764,5460,Ann Township
93.83503723,19.53962008,LetKhwarTway(VT),1056,519,537,Ann Township
94.03688812,19.81568909,MyanmarBokeChaung(VT),1848,918,930,Ann Township
93.8557682,19.85034227,MeLetMaung(VT),3777,1863,1914,Ann Township
94.01891666,19.49757449,Hmwar(VT),3642,1829,1813,Ann Township
93.81293996,19.59689331,NyaungChaung(VT),1996,958,1038,Ann Township
93.95093918,19.47280661,NwarYonTaung(VT),4317,2087,2230,Ann Township
94.03909302,19.82419968,PonNaWa(VT),865,431,434,Ann Township
93.91069489,19.51931992,HpetChaung(VT),2566,1180,1386,Ann Township
94.07633972,19.77572536,SatSi(VT),1363,678,685,Ann Township
94.02079264,19.65007305,SaKhanMaw(VT),2790,1424,1366,Ann Township
93.86472702,19.68205007,TharSi(VT),4164,1959,2205,Ann Township
93.98351415,19.61909962,TaikMaw(VT),1746,868,878,Ann Township
93.96428204,19.55347109,TanTin(VT),2517,1212,1305,Ann Township
93.95837021,19.51966715,TaungHpiLar(VT),3147,1446,1701,Ann Township
93.88489151,19.62745953,YaeBoke(VT),1718,824,894,Ann Township
93.91083145,19.43400402,KyaukMyaung(VT),8770,4256,4514,Ann Township
93.87784068,19.54012044,ZinTaw(VT),1687,785,902,Ann Township
94.26178233,18.62416331,KhaMaungTone(VT),1898,873,1025,Thandwe Township
94.28485718,18.59685593,NatMaw(VT),1783,858,925,Thandwe Township
94.21448517,18.86555481,NatMaw(VT),1783,858,925,Toungup Township
94.28485718,18.59685593,NatMaw(VT),2260,1046,1214,Thandwe Township
94.21448517,18.86555481,NatMaw(VT),2260,1046,1214,Toungup Township
94.30461311,18.61376762,ShweHlay(VT),2592,1213,1379,Thandwe Township
94.32341512,18.61821302,HpaYarMaw(VT),1338,660,678,Thandwe Township
94.34079742,18.60914993,YaeKauk(VT),3221,1792,1429,Thandwe Township
94.35239301,18.58477129,GwaytChaung(VT),2311,1115,1196,Thandwe Township
94.39826584,18.56118965,PwintHpyay(VT),970,494,476,Thandwe Township
,,HmyawtWan(VT),542,267,275,Thandwe Township
94.34519577,18.54780006,KyetSarChaung(VT),274,126,148,Thandwe Township
94.33283997,18.55495707,AhLel(VT),473,233,240,Thandwe Township
94.37686539,18.50099468,LinMuTaung(VT),1709,866,843,Thandwe Township
94.39251709,18.5017395,ZeeKone(VT),279,127,152,Thandwe Township
94.52133179,17.77285004,ZeeKone(VT),279,127,152,Gwa Township
94.39251709,18.5017395,ZeeKone(VT),890,424,466,Thandwe Township
94.52133179,17.77285004,ZeeKone(VT),890,424,466,Gwa Township
94.40851116,18.50172615,ShweHlaw(VT),2205,1073,1132,Thandwe Township
94.36126709,18.47732925,TaYawTaw(VT),540,269,271,Thandwe Township
94.37515259,18.46668053,AnTaw(VT),5898,2751,3147,Thandwe Township
94.40047455,18.46769333,ShinAung(VT),596,295,301,Thandwe Township
94.49955444,18.38852615,AhHtu(VT),582,303,279,Thandwe Township
94.31052017,18.54814529,TaungNyo(VT),918,457,461,Thandwe Township
94.33547974,18.51593971,KyaungTaik(VT),1096,511,585,Thandwe Township
94.25182343,18.57823753,SinGaung(VT),8596,4247,4349,Thandwe Township
94.32932281,18.52824974,KinMaw(VT),2740,1274,1466,Thandwe Township
94.32084084,18.51783752,UYinPyin(VT),1907,957,950,Thandwe Township
94.34577179,18.52015495,KhaYanMaw(VT),641,302,339,Thandwe Township
94.35257721,18.5040493,PyaytWa(VT),392,202,190,Thandwe Township
94.35411835,18.48999023,MeKyun(VT),193,84,109,Thandwe Township
94.34186172,18.47959995,ShweKyaungPyin(VT),2468,1139,1329,Thandwe Township
94.3490715,18.49438,ChanPyin(VT),1061,502,559,Thandwe Township
94.30246735,18.47476006,HmoHinPyin(VT),370,197,173,Thandwe Township
94.38638306,18.46641922,TaLinSeik(VT),848,417,431,Thandwe Township
94.45351737,18.42860849,UYinKwin(VT),1250,581,669,Thandwe Township
94.38856697,18.44467115,PaDeKaw(VT),2476,1241,1235,Thandwe Township
,,KaNyinKone(VT),971,490,481,Thandwe Township
94.35343742,18.44243002,NanChaung(VT),2097,1056,1041,Thandwe Township
94.37925466,18.39500999,KyaukTan(VT),411,203,208,Thandwe Township
94.28045654,18.48769951,Gawt(VT),1204,573,631,Thandwe Township
94.30770302,18.45270538,ZeeHpyuKone(VT),6404,3270,3134,Thandwe Township
94.32951355,18.42066956,LinThar(VT),4806,2325,2481,Thandwe Township
94.34284465,18.37966665,MyaPyin(VT),15369,7566,7803,Thandwe Township
94.40774918,18.3354497,ThanPuYar(VT),510,250,260,Thandwe Township
94.42666245,18.31748962,ThaYetPinKwin(VT),961,484,477,Thandwe Township
94.43422241,18.36104202,MeNeiKwin(VT),1939,977,962,Thandwe Township
94.41753896,18.38969612,TharYarKwin(VT),837,419,418,Thandwe Township
94.40740967,18.38511467,BoeWaKone(VT),272,136,136,Thandwe Township
94.39426422,18.38506381,GonMinChaung(VT),313,159,154,Thandwe Township
94.39211884,18.35935402,SatLelHmyaw(VT),979,464,515,Thandwe Township
94.34179688,18.25440025,MawYon(VT),1992,979,1013,Thandwe Township
94.349322,18.28631846,KyaukKaLat(VT),6371,3280,3091,Thandwe Township
94.39559021,18.28283615,KyweThauk(VT),1779,851,928,Thandwe Township
94.45364189,18.25761867,PeinTawGyi(VT),1176,564,612,Thandwe Township
94.45983342,18.29874556,KaNyinKwin(VT),1354,695,659,Thandwe Township
94.48207855,18.27315648,KaNaKho(VT),1227,594,633,Thandwe Township
94.51851654,18.26641083,PaukTu(VT),847,424,423,Thandwe Township
94.67979431,17.49815598,PaukTu(VT),847,424,423,Gwa Township
94.51851654,18.26641083,PaukTu(VT),1341,680,661,Thandwe Township
94.67979431,17.49815598,PaukTu(VT),1341,680,661,Gwa Township
94.47657394,18.24849415,KyaukGyi(VT),1567,728,839,Thandwe Township
94.47546895,18.21555646,KyarNyo(VT),1533,707,826,Thandwe Township
94.47660637,18.15784264,PuZunHpay(VT),2151,1039,1112,Thandwe Township
94.50459181,18.16176551,ToneTaw(VT),1312,633,679,Thandwe Township
94.54259186,18.12297783,PyinMaKhon(VT),564,204,360,Thandwe Township
94.44150543,18.17146524,WetHteeTaung(VT),1859,931,928,Thandwe Township
93.37382507,19.66742516,LetPanSu(VT),235,111,124,Thandwe Township
94.19184113,19.01513577,PaukPyin(VT),944,458,486,Toungup Township
94.19530106,18.99279499,TaYaBa(VT),1390,705,685,Toungup Township
94.19411977,18.97781372,KinTaung(VT),3195,1503,1692,Toungup Township
94.31191444,18.98527241,PaLaWar(VT),985,518,467,Toungup Township
94.29661942,18.98847961,YaHpaLay(VT),425,221,204,Toungup Township
94.26921463,18.99384499,ThaHpanCho(VT),615,313,302,Toungup Township
94.26846313,19.02056503,PyinChaung(VT),457,235,222,Toungup Township
94.23867798,18.97281241,KyetKaing(VT),2248,1101,1147,Toungup Township
94.21788025,18.9509697,KyaukMaungHnaMa(VT),742,363,379,Toungup Township
94.15722961,18.96914444,NgaLoneMaw(VT),818,404,414,Toungup Township
94.16633606,18.97759056,MeeChaungLu(VT),1159,563,596,Toungup Township
94.12837601,18.9941349,YwarMa(VT),7643,3565,4078,Toungup Township
94.12270355,19.00507927,KuToetSeik(VT),1531,719,812,Toungup Township
94.11943054,19.01653989,LetPanKyun(VT),4695,2226,2469,Toungup Township
,,HlayKarHtway(VT),202,96,106,Toungup Township
94.10202408,18.99978256,KyaukSeikTaung(VT),2412,1128,1284,Toungup Township
94.10601807,18.98549716,MyoTaungGyi(VT),1661,796,865,Toungup Township
94.13730876,18.94724147,Moe(VT),1718,846,872,Toungup Township
94.15865326,18.92263031,Maung(VT),1258,594,664,Toungup Township
94.19838715,18.9043293,YanMyo(VT),788,385,403,Toungup Township
94.21549225,18.89360046,MeeChaungHtoe(VT),731,349,382,Toungup Township
,,AukKaingShey(VT),5591,2671,2920,Toungup Township
94.2483902,18.86963081,Don(VT),1199,571,628,Toungup Township
94.30556064,18.87061225,ThinChiKaing(VT),4385,2134,2251,Toungup Township
94.2894104,18.84084778,KyoeKyarKwin(VT),6111,3324,2787,Toungup Township
94.24265289,18.83426094,YanKhaw(VT),687,337,350,Toungup Township
94.2668972,18.79912519,TaRaGu(VT),3124,1568,1556,Toungup Township
94.30882263,18.74334653,KanDay(VT),2404,1269,1135,Toungup Township
94.30907726,18.699615,Khu(VT),2612,1430,1182,Toungup Township
94.23409271,18.67093341,GyiWa(VT),1603,789,814,Toungup Township
94.20245616,18.68935013,NyaungPinSeik(VT),907,422,485,Toungup Township
94.19447021,18.72231789,KhaYaing(VT),2000,915,1085,Toungup Township
94.17510732,18.70684369,GyiPyin(VT),1960,910,1050,Toungup Township
94.16241074,18.8043108,KuLarYaung(VT),1953,959,994,Toungup Township
94.11070421,18.83954578,AhSheyBet(VT),2353,1146,1207,Toungup Township
94.08043416,18.83631706,NgaMaukChaung(VT),1449,690,759,Toungup Township
94.0511322,18.85162926,HpaungKhar(VT),1194,552,642,Toungup Township
94.04016113,18.90942574,KaLeinTaung(VT),794,399,395,Toungup Township
94.20742798,18.85268402,ThaLeinPyin(VT),814,401,413,Toungup Township
94.20937347,18.84958649,Taung(VT),1360,678,682,Toungup Township
94.21730804,18.8512249,WetKyeik(VT),5408,2812,2596,Toungup Township
94.49430847,17.83806515,TaingKyoe(VT),2576,1244,1332,Gwa Township
94.50092061,17.78144328,SatThwar(VT),3564,1739,1825,Gwa Township
94.51381683,17.79639053,SarChet(VT),224,106,118,Gwa Township
94.54110209,17.78856659,SinKu(VT),680,345,335,Gwa Township
94.57074356,17.7534399,ShweUKwin(VT),1186,585,601,Gwa Township
94.56643295,17.72937012,MaDawtKyaw(VT),588,302,286,Gwa Township
94.54108429,17.74125814,KinPon(VT),1857,918,939,Gwa Township
94.53817749,17.70157051,LaungKyoe(VT),1078,503,575,Gwa Township
94.54906845,17.68072033,NyaungChaung(VT),987,485,502,Gwa Township
94.57406362,17.69402313,ShweTwinTu(VT),693,333,360,Gwa Township
94.55906296,17.65545559,TinTaw(VT),606,315,291,Gwa Township
94.60061646,17.67791557,AhLelChaung(VT),825,433,392,Gwa Township
94.61335754,17.65946325,YaHaingHpyar(VT),604,295,309,Gwa Township
94.59297689,17.63405863,YaHaingKuToet(VT),5197,2608,2589,Gwa Township
94.56028442,17.49707603,TaungPauk(VT),2305,1136,1169,Gwa Township
94.61266073,17.52133369,ChaungTharGyi(VT),715,371,344,Gwa Township
94.6331398,17.48013992,DaNi(VT),1710,903,807,Gwa Township
94.156353,19.30810499,ThaDun(VT),1474,727,747,Toungup Township
94.08105087,19.33695507,ChetHpauk(VT),1787,883,904,Toungup Township
94.10048218,19.27826004,KyaukWai(VT),2346,1169,1177,Toungup Township
94.12977091,19.24190331,KyawKaing(VT),2724,1297,1427,Toungup Township
94.17059157,19.18312115,LaMuMaw(VT),9128,4424,4704,Toungup Township
94.15661621,19.17193985,PaDar(VT),4406,2181,2225,Toungup Township
94.1853909,19.1053363,SarPyin(VT),7435,3663,3772,Toungup Township
94.16152496,19.06991005,ZaNi(VT),2177,1082,1095,Toungup Township
,,LetPan(VT),1888,933,955,Toungup Township
,,SinTinGyiHpyu(VT),5104,2570,2534,Toungup Township
97.32163429,24.24205208,ManPon(VT),2886,1514,1372,Momauk Township
97.38517761,24.24276066,KyaukSaKhan(VT),486,252,234,Momauk Township
97.36631012,24.26560275,KunBang(VT),251,128,123,Momauk Township
97.3786087,24.31254641,JaHkanDat(VT),611,307,304,Momauk Township
97.40680313,24.33017445,GweiKaHtaung(VT),158,99,59,Momauk Township
97.53559984,24.34948758,PrangHkuDong(VT),50,45,5,Momauk Township
97.4076004,24.38054021,MyoThit(VT),2382,1155,1227,Momauk Township
97.39905167,24.40997505,MinGyan(VT),2353,1056,1297,Momauk Township
97.3724556,24.39635468,SiKaw(VT),1336,607,729,Momauk Township
97.07211304,23.82751083,SiKaw(VT),1336,607,729,Mansi Township
97.3724556,24.39635468,SiKaw(VT),1076,557,519,Momauk Township
97.07211304,23.82751083,SiKaw(VT),1076,557,519,Mansi Township
97.32980728,24.38053465,KhonSint(VT),1610,785,825,Momauk Township
97.34115982,24.42018032,ManNawng(VT),3554,1732,1822,Momauk Township
97.31502533,24.46684647,HninEi(VT),2010,988,1022,Momauk Township
97.38342667,24.44711018,PanChoeHai(VT),1895,886,1009,Momauk Township
97.34522502,24.48735364,MaKhwei(VT),1662,852,810,Momauk Township
97.37650681,24.47481918,NawngKun(NawngKawn)(VT),1155,583,572,Momauk Township
97.35882314,24.51306025,NawngKon(VT),1397,691,706,Momauk Township
97.40842056,24.43615055,MaingKhat(VT),4322,2123,2199,Momauk Township
97.41031265,24.4742198,TarLi(VT),1693,852,841,Momauk Township
97.42133331,24.49788094,NumLang(VT),755,421,334,Momauk Township
97.48776245,24.23351479,SingLun(VT),93,51,42,Momauk Township
97.52416229,24.27137566,PanMu(VT),115,60,55,Momauk Township
97.46095022,24.27507591,KonPyi(VT),47,22,25,Momauk Township
96.14260101,17.03205681,NweKhway(VT),14159,6805,7354,Mingaladon Township
96.14971161,17.00844955,KoneTaLaPaung(VT),22667,9977,12690,Mingaladon Township
96.1574173,16.99110667,ShweNantThar(VT),39989,19371,20618,Mingaladon Township
96.12945175,16.98985004,PyinMaPin(VT),14025,7042,6983,Mingaladon Township
96.15110016,16.96000004,ThinGanKyunGyi(VT),42350,19250,23100,Mingaladon Township
96.05909882,17.10458984,TatGyiKone(VT),14265,6802,7463,Hmawbi Township
96.00426737,17.0848306,HlaPaDar(VT),5032,2468,2564,Hmawbi Township
96.00104523,17.06967583,Min(VT),4495,2259,2236,Hmawbi Township
95.99730988,17.04787312,PetTan(VT),3165,1579,1586,Hmawbi Township
95.99124908,17.02680016,ShweHlayGyi(VT),1426,701,725,Hmawbi Township
95.97480774,17.03912964,PaThi(VT),1498,715,783,Hmawbi Township
95.95487022,17.08723259,ChaungWa(VT),1353,686,667,Hmawbi Township
95.95701514,17.063193,HmawBiChaungWa(VT),3429,1661,1768,Hmawbi Township
95.97346191,17.10095787,HnawKone(VT),4107,1968,2139,Hmawbi Township
96.01948293,17.11175728,BantBwayKone(VT),4685,2257,2428,Hmawbi Township
96.00139809,17.13768768,HleNgokeChaung(VT),8297,4028,4269,Hmawbi Township
95.99623362,17.25362015,HpuGyi(VT),8544,4374,4170,Hmawbi Township
96.05381521,17.19649696,LetPanTanSu(VT),4367,2209,2158,Hmawbi Township
96.03941854,17.19465955,WarPaTaw(VT),1850,918,932,Hmawbi Township
96.05746155,17.16767616,WarNetChaungBuTar(VT),9031,4455,4576,Hmawbi Township
96.05687561,17.13964386,AukWarNetChaung(VT),6820,3479,3341,Hmawbi Township
96.02681224,17.16480319,InKyinKone(VT),3050,1475,1575,Hmawbi Township
95.99140167,17.16769028,KuLarKone(UHtunHlaAhSu)(VT),7874,4372,3502,Hmawbi Township
95.95659828,17.12402439,MyoChaung(VT),3853,1865,1988,Hmawbi Township
95.97475815,17.14694691,KanKaLay(M)(VT),1790,908,882,Hmawbi Township
95.95832443,17.18507004,MyaungTaKar(VT),13615,6732,6883,Hmawbi Township
95.95872116,17.20234013,NyaungKone(VT),4588,2207,2381,Hmawbi Township
95.9171257,17.21378708,MyitKyoe(VT),998,528,470,Hmawbi Township
95.96473948,17.22283999,ShweMyaYarKone(VT),8260,4284,3976,Hmawbi Township
96.03585052,17.06900024,PaukKone(VT),891,458,433,Hmawbi Township
96.11448975,17.07145882,ThanDayPin(VT),23825,11379,12446,Hmawbi Township
96.13624954,17.0625,BwetGyi(VT),11727,5722,6005,Hmawbi Township
96.09929403,17.14113363,BoeDawNaKone(VT),5493,3090,2403,Hmawbi Township
96.13515854,17.10845089,NyaungHnitPin(VT),7089,3598,3491,Hmawbi Township
96.04669952,17.01609993,YoeGyi(VT),908,484,424,Hmawbi Township
96.03199959,17.04984713,MoeKyoePyit(VT),927,457,470,Hmawbi Township
96.01859937,17.03376443,YaePawTheit(VT),1898,955,943,Hmawbi Township
96.06895599,17.05908775,YinTaikPin(VT),5612,2856,2756,Hmawbi Township
96.06046295,17.04093552,TharYarKone(VT),1213,566,647,Hmawbi Township
96.19512939,17.09861946,TharYarKone(VT),1213,566,647,Hlegu Township
95.83364105,17.52274799,TharYarKone(VT),1213,566,647,Taikkyi Township
96.06046295,17.04093552,TharYarKone(VT),4777,2353,2424,Hmawbi Township
96.19512939,17.09861946,TharYarKone(VT),4777,2353,2424,Hlegu Township
95.83364105,17.52274799,TharYarKone(VT),4777,2353,2424,Taikkyi Township
96.06046295,17.04093552,TharYarKone(VT),799,391,408,Hmawbi Township
96.19512939,17.09861946,TharYarKone(VT),799,391,408,Hlegu Township
95.83364105,17.52274799,TharYarKone(VT),799,391,408,Taikkyi Township
96.07087326,17.02829933,TheaKone(VT),1814,882,932,Hmawbi Township
96.08474731,17.03107071,LeikPokeTawYwarGyi(VT),4422,2245,2177,Hmawbi Township
96.15052795,17.09292984,AhHtaYu(VT),1078,549,529,Hmawbi Township
96.06878989,17.08093861,InHlyat(VT),4264,2195,2069,Hmawbi Township
96.09307425,17.10488456,SatThwarTaw(VT),21094,10280,10814,Hmawbi Township
96.17413712,17.34062576,HpaungGyi(East)(VT),13129,6516,6613,Hlegu Township
96.17686462,17.32210541,HpaungGyi(West)(VT),7216,3546,3670,Hlegu Township
,,PokeThinNyo(VT),2660,1422,1238,Hlegu Township
96.20202446,17.30389071,GwayTaukAing(VT),4814,2532,2282,Hlegu Township
96.19998169,17.08905983,KyunKaLay(VT),9411,4571,4840,Hlegu Township
96.14860229,17.18923416,KyarInn(West)(VT),11402,5807,5595,Hlegu Township
96.2143898,17.16196664,KaLiHtaw(West)(VT),2493,1255,1238,Hlegu Township
96.23153877,17.14895535,KaLiHtaw(East)(VT),2725,1336,1389,Hlegu Township
96.18958435,17.27062988,HaingKu(VT),9093,4475,4618,Hlegu Township
96.21590614,17.12328243,SaKhanGyi(VT),2140,1109,1031,Hlegu Township
